"so2"
"http://sws.geonames.org/78428/"
"http://rdf.freebase.com/ns/m.076xsyg"
"http://www.wikidata.org/entity/Q172597"
"http://yago-knowledge.org/resource/'s-Heerenberg"
"http://rdf.freebase.com/ns/m.027yg6g"
"http://sws.geonames.org/2747357/"
"http://linkedgeodata.org/triplify/node44196313"
"http://www.wikidata.org/entity/Q425810"
"http://d-nb.info/gnd/4072467-0"
"http://yago-knowledge.org/resource/'s-Hertogenbosch"
"http://rdf.freebase.com/ns/m.0d9tj"
"http://sws.geonames.org/2747351/"
"http://linkedgeodata.org/triplify/node60400458"
"http://www.wikidata.org/entity/Q2766547"
"http://yago-knowledge.org/resource/10th_of_Ramadan_City"
"http://sws.geonames.org/353229/"
"http://rdf.freebase.com/ns/m.0j297jz"
"http://www.wikidata.org/entity/Q337539"
"http://rdf.freebase.com/ns/m.0hzr13q"
"http://yago-knowledge.org/resource/1910–11_Western_Football_League"
"http://www.wikidata.org/entity/Q4559278"
"http://yago-knowledge.org/resource/1913–14_Western_Football_League"
"http://rdf.freebase.com/ns/m.0j2696m"
"http://www.wikidata.org/entity/Q4559785"
"http://yago-knowledge.org/resource/1920–21_Western_Football_League"
"http://www.wikidata.org/entity/Q4560972"
"http://rdf.freebase.com/ns/m.0j3g83z"
"http://yago-knowledge.org/resource/1926–27_Stoke_City_F.C._season"
"http://www.wikidata.org/entity/Q4562014"
"http://yago-knowledge.org/resource/1927–28_Leicester_City_F.C._season"
"http://rdf.freebase.com/ns/m.0gvr3jf"
"http://www.wikidata.org/entity/Q4562172"
"http://yago-knowledge.org/resource/1927–28_Stoke_City_F.C._season"
"http://www.wikidata.org/entity/Q4562195"
"http://yago-knowledge.org/resource/1929–30_Stoke_City_F.C._season"
"http://www.wikidata.org/entity/Q4562567"
"http://yago-knowledge.org/resource/1932–33_Western_Football_League"
"http://rdf.freebase.com/ns/m.0kbh6f7"
"http://www.wikidata.org/entity/Q4563177"
"http://yago-knowledge.org/resource/1933–34_Western_Football_League"
"http://rdf.freebase.com/ns/m.0kfz9jr"
"http://www.wikidata.org/entity/Q4563362"
"http://yago-knowledge.org/resource/1934–35_Stoke_City_F.C._season"
"http://www.wikidata.org/entity/Q4563548"
"http://www.wikidata.org/entity/Q16850850"
"http://yago-knowledge.org/resource/1936–37_Stoke_City_F.C._season"
"http://rdf.freebase.com/ns/m.0l8p_ns"
"http://yago-knowledge.org/resource/1937–38_Western_Football_League"
"http://www.wikidata.org/entity/Q4564205"
"http://yago-knowledge.org/resource/1939–40_Stoke_City_F.C._season"
"http://www.wikidata.org/entity/Q4564660"
"http://yago-knowledge.org/resource/1940–41_Stoke_City_F.C._season"
"http://www.wikidata.org/entity/Q4564862"
"http://yago-knowledge.org/resource/1941–42_Stoke_City_F.C._season"
"http://www.wikidata.org/entity/Q4565026"
"http://yago-knowledge.org/resource/1942–43_Stoke_City_F.C._season"
"http://www.wikidata.org/entity/Q4565177"
"http://yago-knowledge.org/resource/1943–44_Stoke_City_F.C._season"
"http://www.wikidata.org/entity/Q4565338"
"http://yago-knowledge.org/resource/1946–47_Stoke_City_F.C._season"
"http://www.wikidata.org/entity/Q4565921"
"http://www.wikidata.org/entity/Q16822652"
"http://yago-knowledge.org/resource/1951–52_Stoke_City_F.C._season"
"http://yago-knowledge.org/resource/1956–57_Stoke_City_F.C._season"
"http://www.wikidata.org/entity/Q4568933"
"http://www.wikidata.org/entity/Q16850854"
"http://yago-knowledge.org/resource/1961–62_Stoke_City_F.C._season"
"http://rdf.freebase.com/ns/m.0n3snzb"
"http://yago-knowledge.org/resource/1961–62_Western_Football_League"
"http://www.wikidata.org/entity/Q4570637"
"http://yago-knowledge.org/resource/1962–63_Western_Football_League"
"http://rdf.freebase.com/ns/m.0n48bjf"
"http://www.wikidata.org/entity/Q4571018"
"http://yago-knowledge.org/resource/1968–69_Stoke_City_F.C._season"
"http://www.wikidata.org/entity/Q4573418"
"http://yago-knowledge.org/resource/1969–70_Manchester_City_F.C._season"
"http://www.wikidata.org/entity/Q4573823"
"http://yago-knowledge.org/resource/1981–82_Stoke_City_F.C._season"
"http://www.wikidata.org/entity/Q4580242"
"http://yago-knowledge.org/resource/1983–84_Bangor_City_F.C._season"
"http://www.wikidata.org/entity/Q16245277"
"http://yago-knowledge.org/resource/1987–88_Welsh_Cup"
"http://www.wikidata.org/entity/Q16950039"
"http://rdf.freebase.com/ns/m.0wj_tcs"
"http://www.wikidata.org/entity/Q17985194"
"http://yago-knowledge.org/resource/1988–89_Stoke_City_F.C._season"
"http://www.wikidata.org/entity/Q4584988"
"http://yago-knowledge.org/resource/1988–89_Welsh_Cup"
"http://rdf.freebase.com/ns/m.0cmbsx4"
"http://www.wikidata.org/entity/Q4585003"
"http://www.wikidata.org/entity/Q18612598"
"http://yago-knowledge.org/resource/1990–91_Manchester_City_F.C._season"
"http://www.wikidata.org/entity/Q4586558"
"http://yago-knowledge.org/resource/1990–91_Welsh_Cup"
"http://rdf.freebase.com/ns/m.0ch3_55"
"http://www.wikidata.org/entity/Q4586629"
"http://yago-knowledge.org/resource/1991–92_Manchester_City_F.C._season"
"http://www.wikidata.org/entity/Q4587388"
"http://yago-knowledge.org/resource/1992–93_Manchester_City_F.C._season"
"http://www.wikidata.org/entity/Q4588193"
"http://rdf.freebase.com/ns/m.0crhg95"
"http://yago-knowledge.org/resource/1993–94_Manchester_City_F.C._season"
"http://www.wikidata.org/entity/Q4589071"
"http://rdf.freebase.com/ns/m.0h1dsr2"
"http://yago-knowledge.org/resource/1994–95_Manchester_City_F.C._season"
"http://www.wikidata.org/entity/Q15906250"
"http://yago-knowledge.org/resource/1997_South_American_Under-17_Football_Championship"
"http://rdf.freebase.com/ns/m.02pylkp"
"http://www.wikidata.org/entity/Q2952500"
"http://yago-knowledge.org/resource/1997–98_Manchester_City_F.C._season"
"http://www.wikidata.org/entity/Q4593183"
"http://yago-knowledge.org/resource/1999_NATO_bombing_of_Novi_Sad"
"http://www.wikidata.org/entity/Q4594928"
"http://rdf.freebase.com/ns/m.026b1h2"
"http://yago-knowledge.org/resource/1999–2000_Swansea_City_A.F.C._season"
"http://rdf.freebase.com/ns/m.0kfzk2l"
"http://www.wikidata.org/entity/Q4595629"
"http://yago-knowledge.org/resource/1_SGM"
"http://rdf.freebase.com/ns/m.0d_p78"
"http://www.wikidata.org/entity/Q2625396"
"http://yago-knowledge.org/resource/2001_South_American_Under-17_Football_Championship"
"http://rdf.freebase.com/ns/m.02pqm3x"
"http://www.wikidata.org/entity/Q2952504"
"http://rdf.freebase.com/ns/m.06m474"
"http://www.wikidata.org/entity/Q4601028"
"http://yago-knowledge.org/resource/2003_South_American_Under-17_Football_Championship"
"http://rdf.freebase.com/ns/m.02pyb0w"
"http://www.wikidata.org/entity/Q2890002"
"http://yago-knowledge.org/resource/2005–06_Norwich_City_F.C._season"
"http://www.wikidata.org/entity/Q4605491"
"http://yago-knowledge.org/resource/2006–07_Norwich_City_F.C._season"
"http://www.wikidata.org/entity/Q4607579"
"http://yago-knowledge.org/resource/2006–07_Stoke_City_F.C._season"
"http://www.wikidata.org/entity/Q4607664"
"http://yago-knowledge.org/resource/2007–08_Norwich_City_F.C._season"
"http://www.wikidata.org/entity/Q4610158"
"http://yago-knowledge.org/resource/2007–08_Stoke_City_F.C._season"
"http://www.wikidata.org/entity/Q4610236"
"http://yago-knowledge.org/resource/2008–09_Cardiff_City_F.C._season"
"http://www.wikidata.org/entity/Q4612554"
"http://yago-knowledge.org/resource/2008–09_Hull_City_A.F.C._season"
"http://www.wikidata.org/entity/Q4612678"
"http://yago-knowledge.org/resource/2008–09_Norwich_City_F.C._season"
"http://www.wikidata.org/entity/Q4612818"
"http://yago-knowledge.org/resource/2008–09_Stoke_City_F.C._season"
"http://www.wikidata.org/entity/Q4612940"
"http://yago-knowledge.org/resource/2008–09_Swansea_City_A.F.C._season"
"http://www.wikidata.org/entity/Q4612945"
"http://yago-knowledge.org/resource/2009–10_Stoke_City_F.C._season"
"http://www.wikidata.org/entity/Q4616212"
"http://yago-knowledge.org/resource/2010–11_Bangor_City_F.C._season"
"http://www.wikidata.org/entity/Q4619255"
"http://yago-knowledge.org/resource/2010–11_Brechin_City_F.C._season"
"http://www.wikidata.org/entity/Q4619294"
"http://yago-knowledge.org/resource/2010–11_Elgin_City_F.C._season"
"http://www.wikidata.org/entity/Q4619417"
"http://yago-knowledge.org/resource/2010–11_Hull_City_A.F.C._season"
"http://www.wikidata.org/entity/Q4619515"
"http://yago-knowledge.org/resource/2010–11_Stoke_City_F.C._season"
"http://www.wikidata.org/entity/Q686677"
"http://yago-knowledge.org/resource/2010–11_Swansea_City_A.F.C._season"
"http://www.wikidata.org/entity/Q4619944"
"http://yago-knowledge.org/resource/2011–12_Bangor_City_F.C._season"
"http://www.wikidata.org/entity/Q3634170"
"http://yago-knowledge.org/resource/2011–12_Brechin_City_F.C._season"
"http://www.wikidata.org/entity/Q4623409"
"http://yago-knowledge.org/resource/2011–12_Cardiff_City_F.C._season"
"http://www.wikidata.org/entity/Q3468063"
"http://yago-knowledge.org/resource/2011–12_Elgin_City_F.C._season"
"http://www.wikidata.org/entity/Q4623600"
"http://yago-knowledge.org/resource/2011–12_Hull_City_A.F.C._season"
"http://www.wikidata.org/entity/Q4623750"
"http://yago-knowledge.org/resource/2011–12_Lincoln_City_F.C._season"
"http://www.wikidata.org/entity/Q4623847"
"http://yago-knowledge.org/resource/2011–12_Stoke_City_F.C._season"
"http://www.wikidata.org/entity/Q4624259"
"http://yago-knowledge.org/resource/2011–12_Swansea_City_A.F.C._season"
"http://www.wikidata.org/entity/Q3468016"
"http://yago-knowledge.org/resource/2012_Cork_City_F.C._season"
"http://www.wikidata.org/entity/Q4625250"
"http://yago-knowledge.org/resource/2012_Derry_City_F.C._season"
"http://www.wikidata.org/entity/Q4625309"
"http://yago-knowledge.org/resource/2012–13_Bangor_City_F.C._season"
"http://www.wikidata.org/entity/Q4627721"
"http://yago-knowledge.org/resource/2012–13_Brechin_City_F.C._season"
"http://www.wikidata.org/entity/Q4627774"
"http://yago-knowledge.org/resource/2012–13_Elgin_City_F.C._season"
"http://www.wikidata.org/entity/Q4627970"
